;Codigo Municipio;Nombre;Clase;CodProv
7136;46164;MASSAMAGRELL;2055;46
7137;46165;MASSANASSA;1876;46
7138;46166;MELIANA;935;46
7139;46167;MILLARES;39;46
7140;46168;MIRAMAR;490;46
7141;46169;MISLATA;217;46
7142;46170;MOIXENT-MOGENTE;403;46
7143;46171;MONCADA;2548;46
7144;46173;MONTAVERNER;116;46
7145;46174;MONTESA;231;46
7146;46175;MONTICHELVO;28;46
7147;46176;MONTROY;529;46
7148;46172;MONSERRAT;1572;46
7149;46177;MUSEROS;1036;46
7150;46178;NAQUERA;1607;46
7151;46179;NAVARRES;259;46
7152;46180;NOVELE;53;46
7153;46181;OLIVA;5436;46
7154;46183;OLLERIA (L');900;46
7155;46182;OLOCAU;249;46
7156;46184;ONTINYENT;648;46
7157;46185;OTOS;11;46
7158;46186;PAIPORTA;2982;46
7159;46187;PALMA DE GANDIA;186;46
7160;46188;PALMERA;88;46
7161;46189;PALOMAR;21;46
7162;46190;PATERNA;543;46
7163;46191;PEDRALBA;480;46
7164;46192;PETRES;123;46
7165;46193;PICANYA;1281;46
7166;46194;PICASSENT;3143;46
7167;46195;PILES;361;46
7168;46196;PINET;7;46
7169;46199;POBLA DE FARNALS (LA);1145;46
7170;46202;POBLA DE VALLBONA (LA);2951;46
7171;46200;POBLA DEL DUC (LA);126;46
7172;46203;POBLA LLARGA (LA);515;46
7173;46197;POLINYA DE XUQUER;399;46
7174;46198;POTRIES;81;46
7175;46205;PUÇOL;1390;46
7176;46201;PUEBLA DE SAN MIGUEL;0;46
7177;46204;PUIG;1089;46
7178;46101;QUART DE LES VALLS;126;46
7179;46102;QUART DE POBLET;553;46
7180;46103;QUARTELL;137;46
7181;46104;QUATRETONDA;207;46
7182;46206;QUESA;25;46
7183;46207;RAFELBUÑOL;987;46
7184;46208;RAFELCOFER;133;46
7185;46209;RAFELGUARAF;326;46
7186;46210;RAFOL DE SALEM;11;46
7187;46212;REAL DE MONTROI;357;46
7188;46211;REAL DE GANDIA;301;46
7189;46213;REQUENA;2268;46
7190;46214;RIBA-ROJA DE TURIA;2835;46
7191;46215;RIOLA;196;46
7192;46216;ROCAFORT;543;46
7193;46217;ROTGLA Y CORBERA;200;46
7194;46218;ROTOVA;84;46
7195;46219;RUGAT;7;46
7196;46220;SAGUNTO;3021;46
7197;46221;SALEM;39;46
7198;46903;SAN ANTONIO DE BENAGEBER;938;46
7199;46222;SAN JUAN DE ÉNOVA;63;46
7200;46223;SEDAVI;1498;46
7201;46224;SEGART;53;46
7202;46225;SELLENT;91;46
7203;46226;SEMPERE;4;46
7204;46227;SENYERA;102;46
7205;46228;SERRA;431;46
7206;46229;SIETE AGUAS;189;46
7207;46230;SILLA;2580;46
7208;46231;SIMAT DE LA VALLDIGNA;462;46
7209;46232;SINARCAS;130;46
7210;46233;SOLLANA;823;46
7211;46234;SOT DE CHERA;35;46
7212;46235;SUECA;4687;46
7213;46236;SUMACARCER;109;46
7214;46237;TAVERNES BLANQUES;980;46
7215;46238;TAVERNES DE LA VALLDIGNA;2916;46
7216;46239;TERESA DE COFRENTES;46;46
7217;46240;TERRATEIG;63;46
7218;46241;TITAGUAS;56;46
7219;46242;TORREBAJA;39;46
7220;46243;TORRELLA;28;46
7221;46244;TORRENT;1285;46
7222;46245;TORRES TORRES;182;46
7223;46246;TOUS;112;46
7224;46247;TUEJAR;98;46
7225;46248;TURIS;1078;46
7226;46249;UTIEL;1309;46
7227;46250;VALENCIA;15085;46
7228;46251;VALLADA;392;46
7229;46252;VALLANCA;7;46
7230;46253;VALLES;18;46
7231;46254;VENTA DEL MORO;88;46
7232;46255;VILLALONGA;518;46
7233;46256;VILAMARXANT;1446;46
7234;46257;VILLANUEVA DE CASTELLON;1127;46
7235;46258;VILLAR DEL ARZOBISPO;357;46
7236;46259;VILLARGORDO DEL CABRIEL;98;46
7237;46260;VINALESA;203;46
7238;46145;XATIVA;837;46
7239;46143;XERACO;1001;46
7240;46146;XERESA;308;46
7241;46110;XIRIVELLA;165;46
7242;46261;YATOVA;221;46
7243;46262;YESA (LA);0;46
7244;46263;ZARRA;11;46
7245;47001;ADALIA;7;47
7246;47002;AGUASAL;0;47
7247;47003;AGUILAR DE CAMPOS;11;47
7248;47004;ALAEJOS;81;47
7249;47005;ALCAZAREN;63;47
7250;47006;ALDEA DE SAN MIGUEL;25;47
7251;47007;ALDEAMAYOR DE SAN MARTIN;532;47
7252;47008;ALMENARA DE ADAJA;14;47
7253;47009;AMUSQUILLO;21;47
7254;47010;ARROYO DE LA ENCOMIENDA;3178;47
7255;47011;ATAQUINES;46;47
7256;47012;BAHABON;42;47
7257;47013;BARCIAL DE LA LOMA;4;47
7258;47014;BARRUELO DEL VALLE;4;47
7259;47015;BECILLA DE VALDERADUEY;32;47
7260;47016;BENAFARCES;11;47
7261;47017;BERCERO;21;47
7262;47018;BERCERUELO;0;47
7263;47019;BERRUECES;7;47
7264;47020;BOBADILLA DEL CAMPO;25;47
7265;47021;BOCIGAS;21;47
7266;47022;BOCOS DE DUERO;4;47
7267;47023;BOECILLO;487;47
7268;47024;BOLAÑOS DE CAMPOS;35;47
7269;47025;BRAHOJOS DE MEDINA;25;47
7270;47026;BUSTILLO DE CHAVES;0;47
7271;47027;CABEZON DE PISUERGA;441;47
7272;47028;CABEZON DE VALDERADUEY;7;47
7273;47029;CABREROS DEL MONTE;0;47
7274;47030;CAMPASPERO;49;47
7275;47031;CAMPILLO (EL);32;47
7276;47032;CAMPORREDONDO;28;47
7277;47033;CANALEJAS DE PEÑAFIEL;14;47
7278;47034;CANILLAS DE ESGUEVA;0;47
7279;47035;CARPIO;67;47
7280;47036;CASASOLA DE ARION;18;47
7281;47037;CASTREJON DE TRABANCOS;32;47
7282;47038;CASTRILLO DE DUERO;28;47
7283;47039;CASTRILLO-TEJERIEGO;18;47
7284;47040;CASTROBOL;4;47
7285;47041;CASTRODEZA;25;47
7286;47042;CASTROMEMBIBRE;4;47
7287;47043;CASTROMONTE;14;47
7288;47044;CASTRONUEVO DE ESGUEVA;18;47
7289;47045;CASTRONUÑO;49;47
7290;47046;CASTROPONCE;4;47
7291;47047;CASTROVERDE DE CERRATO;14;47
7292;47048;CEINOS DE CAMPOS;25;47
7293;47049;CERVILLEGO DE LA CRUZ;7;47
7294;47050;CIGALES;606;47
7295;47051;CIGUÑUELA;21;47
7296;47052;CISTERNIGA;816;47
7297;47053;COGECES DE ISCAR;4;47
7298;47054;COGECES DEL MONTE;25;47
7299;47055;CORCOS;56;47
7300;47056;CORRALES DE DUERO;4;47
7301;47057;CUBILLAS DE SANTA MARTA;126;47
7302;47058;CUENCA DE CAMPOS;32;47
7303;47059;CURIEL DE DUERO;14;47
7304;47060;ENCINAS DE ESGUEVA;25;47
7305;47061;ESGUEVILLAS DE ESGUEVA;28;47
7306;47062;FOMBELLIDA;14;47
7307;47063;FOMPEDRAZA;25;47
7308;47064;FONTIHOYUELO;0;47
7309;47065;FRESNO EL VIEJO;42;47
7310;47066;FUENSALDAÑA;102;47
7311;47067;FUENTE EL SOL;11;47
7312;47068;FUENTE-OLMEDO;7;47
7313;47069;GALLEGOS DE HORNIJA;4;47
7314;47070;GATON DE CAMPOS;11;47
7315;47071;GERIA;42;47
7316;47073;HERRIN DE CAMPOS;39;47
7317;47074;HORNILLOS DE ERESMA;28;47
7318;47075;ISCAR;630;47
7319;47076;LAGUNA DE DUERO;2265;47
7320;47077;LANGAYO;4;47
7321;47079;LLANO DE OLMEDO;4;47
7322;47078;LOMOVIEJO;28;47
7323;47080;MANZANILLO;0;47
7324;47081;MARZALES;4;47
7325;47082;MATAPOZUELOS;151;47
7326;47083;MATILLA DE LOS CAÑOS;0;47
7327;47084;MAYORGA;144;47
7328;47086;MEDINA DE RIOSECO;574;47
7329;47085;MEDINA DEL CAMPO;130;47
7330;47087;MEGECES;35;47
7331;47088;MELGAR DE ABAJO;21;47
7332;47089;MELGAR DE ARRIBA;18;47
7333;47090;MOJADOS;368;47
7334;47091;MONASTERIO DE VEGA;7;47
7335;47092;MONTEALEGRE DE CAMPOS;7;47
7336;47093;MONTEMAYOR DE PILILLA;63;47
7337;47094;MORAL DE LA REINA;28;47
7338;47095;MORALEJA DE LAS PANADERAS;0;47
7339;47096;MORALES DE CAMPOS;7;47
7340;47097;MOTA DEL MARQUES;39;47
7341;47098;MUCIENTES;46;47
7342;47099;MUDARRA (LA);14;47
7343;47100;MURIEL;0;47
7344;47101;NAVA DEL REY;189;47
7345;47102;NUEVA VILLA DE LAS TORRES;56;47
7346;47103;OLIVARES DE DUERO;35;47
7347;47104;OLMEDO;396;47
7348;47105;OLMOS DE ESGUEVA;7;47
7349;47106;OLMOS DE PEÑAFIEL;0;47
7350;47109;PALAZUELO DE VEDIJA;18;47
7351;47110;PARRILLA (LA);14;47
7352;47111;PEDRAJA DE PORTILLO (LA);98;47
7353;47112;PEDRAJAS DE SAN ESTEBAN;238;47
7354;47113;PEDROSA DEL REY;49;47
7355;47114;PEÑAFIEL;609;47
7356;47115;PEÑAFLOR DE HORNIJA;11;47
7357;47116;PESQUERA DE DUERO;63;47
7358;47117;PIÑA DE ESGUEVA;25;47
7359;47118;PIÑEL DE ABAJO;7;47
7360;47119;PIÑEL DE ARRIBA;4;47
7361;47121;POLLOS;49;47
7362;47122;PORTILLO;119;47
7363;47123;POZAL DE GALLINAS;32;47
7364;47124;POZALDEZ;32;47
7365;47125;POZUELO DE LA ORDEN;4;47
7366;47126;PURAS;11;47
7367;47127;QUINTANILLA DE ARRIBA;18;47
7368;47129;QUINTANILLA DE ONESIMO;126;47
7369;47130;QUINTANILLA DE TRIGUEROS;7;47
7370;47128;QUINTANILLA DEL MOLAR;4;47
7371;47131;RABANO;14;47
7372;47132;RAMIRO;4;47
7373;47133;RENEDO DE ESGUEVA;189;47
7374;47134;ROALES;18;47
7375;47135;ROBLADILLO;7;47
7376;47137;ROTURAS;4;47
7377;47138;RUBI DE BRACAMONTE;35;47
7378;47139;RUEDA;130;47
7379;47140;SAELICES DE MAYORGA;4;47
7380;47141;SALVADOR DE ZAPARDIEL;11;47
7381;47142;SAN CEBRIAN DE MAZOTE;14;47
7382;47143;SAN LLORENTE;11;47
7383;47144;SAN MARTIN DE VALVENI;0;47
7384;47145;SAN MIGUEL DEL ARROYO;60;47
7385;47146;SAN MIGUEL DEL PINO;49;47
7386;47147;SAN PABLO DE LA MORALEJA;4;47
7387;47148;SAN PEDRO DE LATARCE;39;47
7388;47149;SAN PELAYO;0;47
7389;47150;SAN ROMAN DE HORNIJA;25;47
7390;47151;SAN SALVADOR;0;47
7391;47156;SAN VICENTE DEL PALACIO;42;47
7392;47152;SANTA EUFEMIA DEL ARROYO;4;47
7393;47153;SANTERVAS DE CAMPOS;14;47
7394;47154;SANTIBAÑEZ DE VALCORBA;32;47
7395;47155;SANTOVENIA DE PISUERGA;707;47
7396;47157;SARDON DE DUERO;35;47
7397;47158;SECA (LA);91;47
7398;47159;SERRADA;95;47
7399;47160;SIETE IGLESIAS DE TRABANCOS;74;47
7400;47161;SIMANCAS;480;47
7401;47162;TAMARIZ DE CAMPOS;4;47
7402;47163;TIEDRA;18;47
7403;47164;TORDEHUMOS;39;47
7404;47165;TORDESILLAS;1057;47
7405;47169;TORRE DE ESGUEVA;0;47
7406;47170;TORRE DE PEÑAFIEL;21;47
7407;47166;TORRECILLA DE LA ABADESA;25;47
7408;47167;TORRECILLA DE LA ORDEN;7;47
7409;47168;TORRECILLA DE LA TORRE;0;47
7410;47171;TORRELOBATON;32;47
7411;47172;TORRESCARCELA;4;47
7412;47173;TRASPINEDO;175;47
7413;47174;TRIGUEROS DEL VALLE;242;47
7414;47175;TUDELA DE DUERO;767;47
7415;47176;UNION DE CAMPOS (LA);11;47
7416;47177;URONES DE CASTROPONCE;7;47
7417;47178;URUEÑA;4;47
7418;47179;VALBUENA DE DUERO;11;47
7419;47180;VALDEARCOS DE LA VEGA;14;47
7420;47181;VALDENEBRO DE LOS VALLES;7;47
7421;47182;VALDESTILLAS;147;47
7422;47183;VALDUNQUILLO;18;47
7423;47186;VALLADOLID;1302;47
7424;47184;VALORIA LA BUENA;91;47
7425;47185;VALVERDE DE CAMPOS;4;47
7426;47187;VEGA DE RUIPONCE;7;47
7427;47188;VEGA DE VALDETRONCO;25;47
7428;47189;VELASCALVARO;28;47
7429;47190;VELILLA;0;47
7430;47191;VELLIZA;0;47
7431;47192;VENTOSA DE LA CUESTA;18;47
7432;47193;VIANA DE CEGA;126;47
7433;47195;VILLABAÑEZ;63;47
7434;47196;VILLABARUZ DE CAMPOS;0;47
7435;47197;VILLABRAGIMA;49;47
7436;47198;VILLACARRALON;7;47
7437;47199;VILLACID DE CAMPOS;4;47
7438;47200;VILLACO;14;47
7439;47203;VILLAFRADES DE CAMPOS;4;47
7440;47204;VILLAFRANCA DE DUERO;21;47
7441;47205;VILLAFRECHOS;56;47
7442;47206;VILLAFUERTE;11;47
7443;47207;VILLAGARCIA DE CAMPOS;11;47
7444;47208;VILLAGOMEZ LA NUEVA;7;47
7445;47209;VILLALAN DE CAMPOS;7;47
7446;47210;VILLALAR DE LOS COMUNEROS;49;47
7447;47211;VILLALBA DE LA LOMA;4;47
7448;47212;VILLALBA DE LOS ALCORES;7;47
7449;47213;VILLALBARBA;25;47
7450;47214;VILLALON DE CAMPOS;77;47
7451;47215;VILLAMURIEL DE CAMPOS;4;47
7452;47216;VILLAN DE TORDESILLAS;14;47
7453;47217;VILLANUBLA;245;47
7454;47218;VILLANUEVA DE DUERO;137;47
7455;47219;VILLANUEVA DE LA CONDESA;4;47
7456;47220;VILLANUEVA DE LOS CABALLEROS;70;47
7457;47221;VILLANUEVA DE LOS INFANTES;25;47
7458;47222;VILLANUEVA DE SAN MANCIO;14;47
7459;47223;VILLARDEFRADES;21;47
7460;47224;VILLARMENTERO DE ESGUEVA;35;47
7461;47225;VILLASEXMIR;0;47
7462;47226;VILLAVAQUERIN;0;47
7463;47227;VILLAVELLID;14;47
7464;47228;VILLAVERDE DE MEDINA;28;47
7465;47229;VILLAVICENCIO DE LOS CABALLEROS;18;47
7466;47194;VILORIA;32;47
7467;47230;WAMBA;21;47
7468;47231;ZARATAN;847;47
7469;47232;ZARZA (LA);4;47
7470;48001;ABADIÑO;0;48
7471;48002;ABANTO;7;48
7472;48911;AJANGIZ;0;48
7473;48912;ALONSOTEGI;0;48
7474;48003;AMOREBIETA-ETXANO;7;48
7475;48004;AMOROTO;0;48
7476;48005;ARAKALDO;0;48
7477;48006;ARANTZAZU;0;48
7478;48093;AREATZA;0;48
7479;48009;ARRANKUDIAGA;0;48
7480;48914;ARRATZU;0;48
7481;48010;ARRIETA;0;48
7482;48011;ARRIGORRIAGA;11;48
7483;48023;ARTEA;0;48
7484;48008;ARCENTALES;0;48
7485;48091;ATXONDO;0;48
7486;48070;AULESTI;0;48
7487;48012;BAKIO;4;48
7488;48090;BALMASEDA;18;48
7489;48013;BARAKALDO;147;48
7490;48014;BARRIKA;0;48
7491;48015;BASAURI;14;48
7492;48092;BEDIA;0;48
7493;48016;BERANGO;0;48
7494;48017;BERMEO;4;48
7495;48018;BERRIATUA;0;48
7496;48019;BERRIZ;7;48
7497;48020;BILBAO;511;48
7498;48021;BUSTURIA;0;48
7499;48901;DERIO;4;48
7500;48026;DIMA;0;48
7501;48027;DURANGO;18;48
7502;48028;EA;0;48
7503;48031;ELANTXOBE;0;48
7504;48032;ELORRIO;0;48
7505;48902;ERANDIO;32;48
7506;48033;EREÑO;0;48
7507;48034;ERMUA;7;48
7508;48079;ERRIGOITI;0;48
7509;48029;ETXEBARRI;4;48
7510;48030;ETXEBARRIA;0;48
7511;48906;FORUA;0;48
7512;48035;FRUIZ;0;48
7513;48036;GALDAKAO;35;48
7514;48037;GALDAMES;0;48
7515;48038;GAMIZ-FIKA;0;48
7516;48039;GARAY;0;48
7517;48040;GATIKA;0;48
7518;48041;GAUTEGIZ ARTEAGA;0;48
7519;48046;GERNIKA-LUMO;25;48
7520;48044;GETXO;25;48
7521;48047;GUIZABURUAGA;0;48
7522;48042;GORDEXOLA;0;48
7523;48043;GORLIZ;4;48
7524;48045;GUEÑES;4;48
7525;48048;IBARRANGELU;0;48
7526;48094;IGORRE;4;48
7527;48049;ISPASTER;0;48
7528;48910;IURRETA;4;48
7529;48050;IZURTZA;0;48
7530;48022;CARRANZA;7;48
7531;48907;KORTEZUBI;0;48
7532;48051;LANESTOSA;4;48
7533;48052;LARRABETZU;0;48
7534;48053;LAUKIZ;0;48
7535;48054;LEIOA;14;48
7536;48057;LEKEITIO;0;48
7537;48055;LEMOA;4;48
7538;48056;LEMOIZ;0;48
7539;48081;LEZAMA;0;48
7540;48903;LOIU;49;48
7541;48058;MALLABIA;4;48
7542;48059;MAÑARIA;0;48
7543;48060;MARKINA-XEMEIN;0;48
7544;48061;MARURI-JATABE;4;48
7545;48062;MENDATA;0;48
7546;48063;MENDEXA;0;48
7547;48064;MEÑAKA;0;48
7548;48066;MORGA;0;48
7549;48068;MUNDAKA;0;48
7550;48069;MUNGIA;7;48
7551;48007;MUNITIBAR-ARBATZEGI GERRIKAITZ;0;48
7552;48908;MURUETA;0;48
7553;48071;MUSKIZ;21;48
7554;48067;MUXIKA;0;48
7555;48909;NABARNIZ;0;48
7556;48073;ONDARROA;4;48
7557;48075;OROZKO;4;48
7558;48083;ORTUELLA;11;48
7559;48072;OTXANDIO;0;48
7560;48077;PLENTZIA;0;48
7561;48078;PORTUGALETE;25;48
7562;48082;SANTURTZI;56;48
7563;48084;SESTAO;18;48
7564;48904;SONDIKA;0;48
7565;48085;SOPELANA;11;48
7566;48086;SOPUERTA;0;48
7567;48076;SUKARRIETA;0;48
7568;48087;TRUCIOS-TURTZIOZ;0;48
7569;48088;UBIDE;0;48
7570;48065;UGAO-MIRABALLES;4;48
7571;48089;URDULIZ;4;48
7572;48074;ORDUÑA;0;48
7573;48080;VALLE DE TRAPAGA-TRAPAGARAN;18;48
7574;48095;ZALDIBAR;0;48
7575;48096;ZALLA;7;48
7576;48905;ZAMUDIO;7;48
7577;48097;ZARATAMO;4;48
7578;48024;ZEANURI;0;48
7579;48025;ZEBERIO;0;48
7580;48913;ZIERBENA;4;48
7581;48915;CENARRUZA;0;48
7582;49002;ABEZAMES;0;49
7583;49003;ALCAÑICES;109;49
7584;49004;ALCUBILLA DE NOGALES;7;49
7585;49005;ALFARAZ DE SAYAGO;7;49
7586;49006;ALGODRE;11;49
7587;49007;ALMARAZ DE DUERO;28;49
7588;49008;ALMEIDA DE SAYAGO;39;49
7589;49009;ANDAVIAS;4;49
7590;49010;ARCENILLAS;35;49
7591;49011;ARCOS DE LA POLVOROSA;14;49
7592;49012;ARGAÑIN;0;49
7593;49013;ARGUJILLO;7;49
7594;49014;ARQUILLINOS;4;49
7595;49015;ARRABALDE;18;49
7596;49016;ASPARIEGOS;7;49
7597;49017;ASTURIANOS;32;49
7598;49018;AYOO DE VIDRIALES;25;49
7599;49019;BARCIAL DEL BARCO;11;49
7600;49020;BELVER DE LOS MONTES;14;49
7601;49021;BENAVENTE;2531;49
7602;49022;BENEGILES;4;49
7603;49023;BERMILLO DE SAYAGO;49;49
7604;49024;BOVEDA DE TORO (LA);63;49
7605;49025;BRETO;4;49
7606;49026;BRETOCINO;7;49
7607;49027;BRIME DE SOG;7;49
7608;49028;BRIME DE URZ;14;49
7609;49029;BURGANES DE VALVERDE;32;49
7610;49030;BUSTILLO DEL ORO;0;49
7611;49031;CABAÑAS DE SAYAGO;0;49
7612;49032;CALZADILLA DE TERA;11;49
7613;49033;CAMARZANA DE TERA;105;49
7614;49034;CAÑIZAL;39;49
7615;49035;CAÑIZO;7;49
7616;49036;CARBAJALES DE ALBA;35;49
7617;49037;CARBELLINO;11;49
7618;49038;CASASECA DE CAMPEAN;0;49
7619;49039;CASASECA DE LAS CHANAS;28;49
7620;49040;CASTRILLO DE LA GUAREÑA;4;49
7621;49041;CASTROGONZALO;60;49
7622;49042;CASTRONUEVO;4;49
7623;49043;CASTROVERDE DE CAMPOS;21;49
7624;49044;CAZURRA;7;49
7625;49046;CERECINOS DE CAMPOS;49;49
7626;49047;CERECINOS DEL CARRIZAL;11;49
7627;49048;CERNADILLA;14;49
7628;49050;COBREROS;84;49
7629;49052;COOMONTE;18;49
7630;49053;CORESES;158;49
7631;49054;CORRALES;39;49
7632;49055;COTANES DEL MONTE;21;49
7633;49056;CUBILLOS;35;49
7634;49057;CUBO DE BENAVENTE;0;49
7635;49058;CUBO DE TIERRA DEL VINO (EL);18;49
7636;49059;CUELGAMURES;4;49
7637;49061;ENTRALA;21;49
7638;49062;ESPADAÑEDO;14;49
7639;49063;FARAMONTANOS DE TABARA;11;49
7640;49064;FARIZA;4;49
7641;49065;FERMOSELLE;53;49
7642;49066;FERRERAS DE ABAJO;14;49
7643;49067;FERRERAS DE ARRIBA;7;49
7644;49068;FERRERUELA;32;49
7645;49069;FIGUERUELA DE ARRIBA;63;49
7646;49071;FONFRIA;46;49
7647;49075;FRESNO DE LA POLVOROSA;14;49
7648;49076;FRESNO DE LA RIBERA;28;49
7649;49077;FRESNO DE SAYAGO;7;49
7650;49078;FRIERA DE VALVERDE;4;49
7651;49079;FUENTE ENCALADA;7;49
7652;49080;FUENTELAPEÑA;28;49
7653;49082;FUENTES DE ROPEL;46;49
7654;49081;FUENTESAUCO;123;49
7655;49083;FUENTESECAS;0;49
7656;49084;FUENTESPREADAS;4;49
7657;49085;GALENDE;168;49
7658;49086;GALLEGOS DEL PAN;0;49
7659;49087;GALLEGOS DEL RIO;49;49
7660;49088;GAMONES;4;49
7661;49090;GEMA;18;49
7662;49091;GRANJA DE MORERUELA;0;49
7663;49092;GRANUCILLO;11;49
7664;49093;GUARRATE;14;49
7665;49094;HERMISENDE;28;49
7666;49095;HINIESTA (LA);18;49
7667;49096;JAMBRINA;7;49
7668;49097;JUSTEL;18;49
7669;49098;LOSACINO;0;49
7670;49099;LOSACIO;0;49
7671;49100;LUBIAN;74;49
7672;49101;LUELMO;0;49
7673;49102;MADERAL (EL);14;49
7674;49103;MADRIDANOS;4;49
7675;49104;MAHIDE;18;49
7676;49105;MAIRE DE CASTROPONCE;7;49
7677;49107;MALVA;0;49
7678;49108;MANGANESES DE LA LAMPREANA;28;49
7679;49109;MANGANESES DE LA POLVOROSA;56;49
7680;49110;MANZANAL DE ARRIBA;77;49
7681;49112;MANZANAL DE LOS INFANTES;0;49
7682;49111;MANZANAL DEL BARCO;0;49
7683;49113;MATILLA DE ARZON;14;49
7684;49114;MATILLA LA SECA;0;49
7685;49115;MAYALDE;0;49
7686;49116;MELGAR DE TERA;11;49
7687;49117;MICERECES DE TERA;14;49
7688;49118;MILLES DE LA POLVOROSA;11;49
7689;49119;MOLACILLOS;7;49
7690;49120;MOLEZUELAS DE LA CARBALLEDA;7;49
7691;49121;MOMBUEY;56;49
7692;49122;MONFARRACINOS;67;49
7693;49123;MONTAMARTA;42;49
7694;49124;MORAL DE SAYAGO;7;49
7695;49126;MORALEJA DE SAYAGO;14;49
7696;49125;MORALEJA DEL VINO;98;49
7697;49128;MORALES DE REY;39;49
7698;49129;MORALES DE TORO;53;49
7699;49130;MORALES DE VALVERDE;4;49
7700;49127;MORALES DEL VINO;245;49
7701;49131;MORALINA;7;49
7702;49132;MORERUELA DE LOS INFANZONES;0;49
7703;49133;MORERUELA DE TABARA;14;49
7704;49134;MUELAS DE LOS CABALLEROS;25;49
7705;49135;MUELAS DEL PAN;49;49
7706;49136;MUGA DE SAYAGO;7;49
7707;49137;NAVIANOS DE VALVERDE;4;49
7708;49138;OLMILLOS DE CASTRO;21;49
7709;49139;OTERO DE BODAS;7;49
7710;49141;PAJARES DE LA LAMPREANA;14;49
7711;49143;PALACIOS DE SANABRIA;46;49
7712;49142;PALACIOS DEL PAN;7;49
7713;49145;PEDRALBA DE LA PRADERIA;25;49
7714;49146;PEGO (EL);7;49
7715;49147;PELEAGONZALO;4;49
7716;49148;PELEAS DE ABAJO;7;49
7717;49149;PEÑAUSENDE;11;49
7718;49150;PEQUE;7;49
7719;49151;PERDIGON (EL);49;49
7720;49152;PERERUELA;39;49
7721;49153;PERILLA DE CASTRO;18;49
7722;49154;PIAS;0;49
7723;49155;PIEDRAHITA DE CASTRO;0;49
7724;49156;PINILLA DE TORO;7;49
7725;49157;PINO;7;49
7726;49158;PIÑERO (EL);21;49
7727;49160;POBLADURA DE VALDERADUEY;0;49
7728;49159;POBLADURA DEL VALLE;32;49
7729;49162;PORTO;4;49
7730;49163;POZOANTIGUO;4;49
7731;49164;POZUELO DE TABARA;18;49
7732;49165;PRADO;0;49
7733;49166;PUEBLA DE SANABRIA;214;49
7734;49167;PUEBLICA DE VALVERDE;21;49
7735;49170;QUINTANILLA DE URZ;77;49
7736;49168;QUINTANILLA DEL MONTE;11;49
7737;49169;QUINTANILLA DEL OLMO;0;49
7738;49171;QUIRUELAS DE VIDRIALES;81;49
7739;49172;RABANALES;46;49
7740;49173;RABANO DE ALISTE;28;49
7741;49174;REQUEJO;32;49
7742;49175;REVELLINOS;35;49
7743;49176;RIOFRIO DE ALISTE;32;49
7744;49177;RIONEGRO DEL PUENTE;21;49
7745;49178;ROALES;84;49
7746;49179;ROBLEDA-CERVANTES;21;49
7747;49180;ROELOS DE SAYAGO;0;49
7748;49181;ROSINOS DE LA REQUEJADA;21;49
7749;49183;SALCE;0;49
7750;49184;SAMIR DE LOS CAÑOS;0;49
7751;49185;SAN AGUSTIN DEL POZO;25;49
7752;49186;SAN CEBRIAN DE CASTRO;7;49
7753;49187;SAN CRISTOBAL DE ENTREVIÑAS;147;49
7754;49188;SAN ESTEBAN DEL MOLAR;21;49
7755;49189;SAN JUSTO;14;49
7756;49190;SAN MARTIN DE VALDERADUEY;7;49
7757;49191;SAN MIGUEL DE LA RIBERA;25;49
7758;49192;SAN MIGUEL DEL VALLE;4;49
7759;49193;SAN PEDRO DE CEQUE;14;49
7760;49194;SAN PEDRO DE LA NAVE-ALMENDRA;11;49
7761;49208;SAN VICENTE DE LA CABEZA;14;49
7762;49209;SAN VITERO;39;49
7763;49197;SANTA CLARA DE AVEDILLO;0;49
7764;49199;SANTA COLOMBA DE LAS MONJAS;11;49
7765;49200;SANTA CRISTINA DE LA POLVOROSA;105;49
7766;49201;SANTA CROYA DE TERA;4;49
7767;49202;SANTA EUFEMIA DEL BARCO;14;49
7768;49203;SANTA MARIA DE LA VEGA;32;49
7769;49204;SANTA MARIA DE VALVERDE;0;49
7770;49205;SANTIBAÑEZ DE TERA;18;49
7771;49206;SANTIBAÑEZ DE VIDRIALES;77;49
7772;49207;SANTOVENIA;25;49
7773;49210;SANZOLES;18;49
7774;49214;TABARA;91;49
7775;49216;TAPIOLES;0;49
7776;49219;TORO;627;49
7777;49220;TORRE DEL VALLE (LA);32;49
7778;49221;TORREGAMONES;7;49
7779;49222;TORRES DEL CARRIZAL;18;49
7780;49223;TRABAZOS;60;49
7781;49224;TREFACIO;11;49
7782;49225;UÑA DE QUINTANA;18;49
7783;49226;VADILLO DE LA GUAREÑA;25;49
7784;49227;VALCABADO;60;49
7785;49228;VALDEFINJAS;4;49
7786;49229;VALDESCORRIEL;7;49
7787;49230;VALLESA DE LA GUAREÑA;4;49
7788;49231;VEGA DE TERA;25;49
7789;49232;VEGA DE VILLALOBOS;4;49
7790;49233;VEGALATRAVE;14;49
7791;49234;VENIALBO;39;49
7792;49235;VEZDEMARBAN;14;49
7793;49236;VIDAYANES;7;49
7794;49237;VIDEMALA;11;49
7795;49238;VILLABRAZARO;39;49
7796;49239;VILLABUENA DEL PUENTE;28;49
7797;49240;VILLADEPERA;4;49
7798;49241;VILLAESCUSA;32;49
7799;49242;VILLAFAFILA;39;49
